"","Date","Counts","Julian","DDs","prop1st"
"1",2018-04-20,0,110,63.3312912559794,0
"2",2018-04-23,0,113,71.3676533750039,0
"3",2018-05-07,0.0465116279069767,127,162.096603528439,0.0056657223796034
"4",2018-05-14,0.186046511627907,134,218.52838281946,0.0226628895184136
"5",2018-05-21,0.325581395348837,141,280.363953756701,0.0396600566572238
"6",2018-05-28,0.976744186046512,148,354.588450149513,0.118980169971671
"7",2018-06-04,1.2093023255814,155,403.056609167339,0.147308781869688
"8",2018-06-11,2.95348837209302,162,450.260402537296,0.359773371104816
"9",2018-06-18,1.6046511627907,169,507.138506158761,0.195467422096317
"10",2018-06-25,0.86046511627907,176,593.074969840484,0.104815864022663
"11",2018-07-02,0.0465116279069767,183,656.072192347078,0.0056657223796034
"12",2018-07-09,0.209302325581395,190,741.126996632465,NA
"13",2018-07-16,0.162790697674419,197,840.991003977656,NA
"14",2018-07-23,0.186046511627907,204,935.274905932535,NA
"15",2018-07-30,0.488372093023256,211,1046.4421135928,NA
"16",2018-08-07,0.465116279069767,219,1158.4144997176,NA
"17",2018-08-13,1.86046511627907,225,1242.73146507144,NA
"18",2018-08-20,2.69767441860465,232,1335.46429835258,NA
"19",2018-08-27,2.34883720930233,239,1402.30608858177,NA
"20",2018-09-03,0.372093023255814,246,1468.2180710789,NA
"21",2018-09-10,0.27906976744186,253,1534.81457310559,NA
"22",2018-09-17,0,260,1572.2480160772,NA
"23",2018-09-24,0,267,1611.38940410669,NA
"24",2018-10-01,0,274,1652.14997900232,NA
"25",2018-10-08,0,281,1666.35227569794,NA
"26",2018-10-15,0,288,1682.81302877056,NA
