"","Date","Counts","Julian","DDs","prop1st"
"1",2021-05-04,0.0428571428571429,124,142.681429527557,0.0050761421319797
"2",2021-05-11,0.228571428571429,131,174.224931094876,0.027072758037225
"3",2021-05-19,0.785714285714286,139,232.786718974329,0.0930626057529611
"4",2021-05-26,0.271428571428571,146,265.791339588542,0.0321489001692047
"5",2021-06-02,0.871428571428571,153,330.89170957872,0.10321489001692
"6",2021-06-09,2.01428571428571,160,380.236885267221,0.238578680203046
"7",2021-06-16,1.31428571428571,167,435.508746960188,0.155668358714044
"8",2021-06-23,1.52857142857143,174,529.615533087938,0.181049069373942
"9",2021-06-30,1.38571428571429,181,652.582725546042,0.164128595600677
"10",2021-07-07,0.3,188,763.089361948682,NA
"11",2021-07-14,0.285714285714286,195,871.653554039577,NA
"12",2021-07-21,0.757142857142857,202,966.444206766192,NA
"13",2021-07-28,1.22857142857143,209,1064.9395765381,NA
"14",2021-08-04,1.5,216,1180.44714267013,NA
"15",2021-08-11,3.67142857142857,223,1272.63184172076,NA
"16",2021-08-18,3,230,1373.32492937846,NA
"17",2021-08-25,1.71428571428571,237,1435.47000127073,NA
"18",2021-09-02,0.714285714285714,245,1503.15179137294,NA
"19",2021-09-07,0.571428571428571,250,1555.58085152636,NA
"20",2021-09-15,0.914285714285714,258,1626.27204597836,NA
"21",2021-09-24,0.3,267,1673.67323712938,NA
