"","Date","Counts","Julian","DDs","prop1st"
"1",2021-04-26,0,116,120.843052221492,0
"2",2021-05-03,0.0718954248366013,123,163.08524480617,0.0384615384615385
"3",2021-05-10,0.339869281045752,130,199.167601808421,0.181818181818182
"4",2021-05-17,0.372549019607843,137,262.457671109501,0.199300699300699
"5",2021-05-24,0.163398692810458,144,292.805143036915,0.0874125874125874
"6",2021-05-31,0.130718954248366,151,346.393855189755,0.0699300699300699
"7",2021-06-07,0.274509803921569,158,419.352577717718,0.146853146853147
"8",2021-06-14,0.209150326797386,165,477.037298283926,0.111888111888112
"9",2021-06-21,0.183006535947712,172,559.046577932984,0.0979020979020979
"10",2021-06-28,0.124183006535948,179,680.567255093016,0.0664335664335664
"11",2021-07-05,0.0980392156862745,186,801.952945972811,NA
"12",2021-07-12,0.0522875816993464,193,913.909935216826,NA
"13",2021-07-19,0.0392156862745098,200,1022.74524779345,NA
"14",2021-07-26,0.104575163398693,207,1123.53444755267,NA
"15",2021-08-02,0.150326797385621,214,1239.51409212944,NA
"16",2021-08-09,0.202614379084967,221,1340.72694943598,NA
"17",2021-08-16,0.0915032679738562,228,1455.95523588793,NA
"18",2021-08-23,0.0915032679738562,235,1532.54023588793,NA
"19",2021-08-30,0.0130718954248366,242,1603.96214082565,NA
"20",2021-09-06,0.0065359477124183,249,1670.70729314845,NA
"21",2021-09-13,0.0065359477124183,256,1743.66596902578,NA
