"","Date","Trap","counts"
"997",2018-06-11,59,0
"998",2018-06-11,60,0
"999",2018-06-11,61,0
"1000",2018-06-11,62,0
"1001",2018-06-11,63,0
"1002",2018-06-11,64,0
"1003",2018-06-11,65,0
"1004",2018-06-11,66,0
"1005",2018-06-11,67,0
"1006",2018-06-11,68,0
"1007",2018-06-11,69,0
"1008",2018-06-11,70,0
"1009",2018-06-11,71,0
"1010",2018-06-11,72,0
"1011",2018-06-11,73,0
"1012",2018-06-11,74,0
"1013",2018-06-11,75,0
"1014",2018-06-11,76,0
"1015",2018-06-11,77,0
"1016",2018-06-11,78,0
"1017",2018-06-11,79,0
"1018",2018-06-11,80,0
"1019",2018-06-11,81,0
"1020",2018-06-11,82,0
"1021",2018-06-11,83,1
"1022",2018-06-11,84,0
"1023",2018-06-11,85,0
"1024",2018-06-11,86,0
"1025",2018-06-11,87,0
"1026",2018-06-11,88,0
"1027",2018-06-11,89,0
"1028",2018-06-11,90,0
"1029",2018-06-11,91,2
"1030",2018-06-11,92,2
"1031",2018-06-11,93,3
"1032",2018-06-11,94,1
"1033",2018-06-11,95,0
"1034",2018-06-11,96,1
"1035",2018-06-11,97,1
"1036",2018-06-11,98,0
"1037",2018-06-11,99,0
"1038",2018-06-11,100,0
"1039",2018-06-11,101,0
"1040",2018-06-11,102,0
"1041",2018-06-11,103,0
"1042",2018-06-11,104,0
"1043",2018-06-11,105,0
"1044",2018-06-11,106,0
"1045",2018-06-11,107,0
"1046",2018-06-11,108,0
"1047",2018-06-11,109,0
"1048",2018-06-11,110,0
"1049",2018-06-11,111,0
"1050",2018-06-11,112,0
"1051",2018-06-11,113,1
"1052",2018-06-11,114,2
"1053",2018-06-11,115,2
"1054",2018-06-11,116,0
"1055",2018-06-11,117,0
"1056",2018-06-11,118,0
"1057",2018-06-11,119,0
"1058",2018-06-11,120,0
"1059",2018-06-11,121,0
"1060",2018-06-11,122,0
"1061",2018-06-11,123,0
"1062",2018-06-11,124,0
"1063",2018-06-11,125,0
"1064",2018-06-11,126,0
"1065",2018-06-11,127,0
"1066",2018-06-11,128,0
"1067",2018-06-11,129,0
"1068",2018-06-11,130,0
"1069",2018-06-11,131,0
"1070",2018-06-11,132,0
"1071",2018-06-11,133,0
"1072",2018-06-11,134,0
"1073",2018-06-18,1,0
"1074",2018-06-18,2,0
"1075",2018-06-18,3,0
"1076",2018-06-18,4,0
"1077",2018-06-18,5,0
"1078",2018-06-18,6,0
"1079",2018-06-18,7,0
"1080",2018-06-18,8,0
"1081",2018-06-18,9,0
"1082",2018-06-18,10,0
"1083",2018-06-18,11,0
"1084",2018-06-18,12,2
"1085",2018-06-18,13,0
"1086",2018-06-18,14,0
"1087",2018-06-18,15,0
"1088",2018-06-18,16,0
"1089",2018-06-18,17,1
"1090",2018-06-18,18,0
"1091",2018-06-18,19,0
"1092",2018-06-18,20,0
"1093",2018-06-18,21,0
"1094",2018-06-18,22,0
"1095",2018-06-18,23,0
"1096",2018-06-18,24,0
"1097",2018-06-18,25,0
"1098",2018-06-18,26,0
"1099",2018-06-18,27,0
"1100",2018-06-18,28,0
"1101",2018-06-18,29,0
"1102",2018-06-18,30,0
"1103",2018-06-18,31,0
"1104",2018-06-18,32,0
"1105",2018-06-18,33,0
"1106",2018-06-18,34,0
"1107",2018-06-18,35,0
"1108",2018-06-18,36,0
"1109",2018-06-18,37,0
"1110",2018-06-18,38,0
"1111",2018-06-18,39,0
"1112",2018-06-18,40,0
"1113",2018-06-18,41,0
"1114",2018-06-18,42,0
"1115",2018-06-18,43,0
"1116",2018-06-18,44,0
"1117",2018-06-18,45,0
"1118",2018-06-18,46,0
"1119",2018-06-18,47,0
"1120",2018-06-18,48,0
"1121",2018-06-18,49,0
"1122",2018-06-18,50,0
"1123",2018-06-18,51,0
"1124",2018-06-18,52,0
"1125",2018-06-18,53,0
"1126",2018-06-18,54,0
"1127",2018-06-18,55,0
"1128",2018-06-18,56,0
"1129",2018-06-18,57,0
"1130",2018-06-18,58,0
"1131",2018-06-18,59,0
"1132",2018-06-18,60,0
"1133",2018-06-18,61,0
"1134",2018-06-18,62,0
"1135",2018-06-18,63,0
"1136",2018-06-18,64,0
"1137",2018-06-18,65,0
"1138",2018-06-18,66,0
"1139",2018-06-18,67,0
"1140",2018-06-18,68,0
"1141",2018-06-18,69,0
"1142",2018-06-18,70,1
"1143",2018-06-18,71,0
"1144",2018-06-18,72,0
"1145",2018-06-18,73,0
"1146",2018-06-18,74,0
"1147",2018-06-18,75,0
"1148",2018-06-18,76,0
"1149",2018-06-18,77,0
"1150",2018-06-18,78,0
"1151",2018-06-18,79,0
"1152",2018-06-18,80,0
"1153",2018-06-18,81,0
"1154",2018-06-18,82,0
"1155",2018-06-18,83,0
"1156",2018-06-18,84,0
"1157",2018-06-18,85,0
"1158",2018-06-18,86,0
"1159",2018-06-18,87,0
"1160",2018-06-18,88,0
"1161",2018-06-18,89,4
"1162",2018-06-18,90,1
"1163",2018-06-18,91,0
"1164",2018-06-18,92,8
"1165",2018-06-18,93,2
"1166",2018-06-18,94,1
"1167",2018-06-18,95,2
"1168",2018-06-18,96,1
"1169",2018-06-18,97,2
"1170",2018-06-18,98,0
"1171",2018-06-18,99,0
"1172",2018-06-18,100,0
"1173",2018-06-18,101,0
"1174",2018-06-18,102,0
"1175",2018-06-18,103,0
"1176",2018-06-18,104,0
"1177",2018-06-18,105,0
"1178",2018-06-18,106,0
"1179",2018-06-18,107,0
"1180",2018-06-18,108,0
"1181",2018-06-18,109,0
"1182",2018-06-18,110,0
"1183",2018-06-18,111,0
"1184",2018-06-18,112,0
"1185",2018-06-18,113,0
"1186",2018-06-18,114,2
"1187",2018-06-18,115,1
"1188",2018-06-18,116,0
"1189",2018-06-18,117,0
"1190",2018-06-18,118,0
"1191",2018-06-18,119,0
"1192",2018-06-18,120,0
"1193",2018-06-18,121,0
"1194",2018-06-18,122,0
"1195",2018-06-18,123,0
"1196",2018-06-18,124,0
"1197",2018-06-18,125,0
"1198",2018-06-18,126,0
"1199",2018-06-18,127,0
"1200",2018-06-18,128,0
"1201",2018-06-18,129,0
"1202",2018-06-18,130,0
"1203",2018-06-18,131,0
"1204",2018-06-18,132,0
"1205",2018-06-18,133,0
"1206",2018-06-18,134,0
"1207",2018-06-25,1,0
"1208",2018-06-25,2,0
"1209",2018-06-25,3,1
"1210",2018-06-25,4,0
"1211",2018-06-25,5,0
"1212",2018-06-25,6,2
"1213",2018-06-25,7,0
"1214",2018-06-25,8,0
"1215",2018-06-25,9,0
"1216",2018-06-25,10,0
"1217",2018-06-25,11,0
"1218",2018-06-25,12,0
"1219",2018-06-25,13,1
"1220",2018-06-25,14,0
"1221",2018-06-25,15,0
"1222",2018-06-25,16,0
"1223",2018-06-25,17,0
"1224",2018-06-25,18,2
"1225",2018-06-25,19,0
"1226",2018-06-25,20,0
"1227",2018-06-25,21,0
"1228",2018-06-25,22,0
"1229",2018-06-25,23,0
"1230",2018-06-25,24,0
"1231",2018-06-25,25,0
"1232",2018-06-25,26,0
"1233",2018-06-25,27,1
"1234",2018-06-25,28,0
"1235",2018-06-25,29,0
"1236",2018-06-25,30,0
"1237",2018-06-25,31,0
"1238",2018-06-25,32,0
"1239",2018-06-25,33,0
"1240",2018-06-25,34,0
"1241",2018-06-25,35,0
"1242",2018-06-25,36,0
"1243",2018-06-25,37,0
"1244",2018-06-25,38,0
"1245",2018-06-25,39,0
"1246",2018-06-25,40,0
"1247",2018-06-25,41,0
"1248",2018-06-25,42,0
"1249",2018-06-25,43,0
"1250",2018-06-25,44,0
"1251",2018-06-25,45,0
"1252",2018-06-25,46,0
"1253",2018-06-25,47,0
"1254",2018-06-25,48,0
"1255",2018-06-25,49,1
"1256",2018-06-25,50,0
"1257",2018-06-25,51,0
"1258",2018-06-25,52,0
"1259",2018-06-25,53,0
"1260",2018-06-25,54,0
"1261",2018-06-25,55,0
"1262",2018-06-25,56,0
"1263",2018-06-25,57,0
"1264",2018-06-25,58,0
"1265",2018-06-25,59,0
"1266",2018-06-25,60,0
"1267",2018-06-25,61,0
"1268",2018-06-25,62,0
"1269",2018-06-25,63,0
"1270",2018-06-25,64,0
"1271",2018-06-25,65,0
"1272",2018-06-25,66,0
"1273",2018-06-25,67,0
"1274",2018-06-25,68,0
"1275",2018-06-25,69,0
"1276",2018-06-25,70,1
"1277",2018-06-25,71,0
"1278",2018-06-25,72,0
"1279",2018-06-25,73,0
"1280",2018-06-25,74,0
"1281",2018-06-25,75,0
"1282",2018-06-25,76,0
"1283",2018-06-25,77,0
"1284",2018-06-25,78,0
"1285",2018-06-25,79,0
"1286",2018-06-25,80,0
"1287",2018-06-25,81,0
"1288",2018-06-25,82,0
"1289",2018-06-25,83,1
"1290",2018-06-25,84,0
"1291",2018-06-25,85,0
"1292",2018-06-25,86,0
"1293",2018-06-25,87,0
"1294",2018-06-25,88,0
"1295",2018-06-25,89,4
"1296",2018-06-25,90,1
"1297",2018-06-25,91,6
"1298",2018-06-25,92,3
"1299",2018-06-25,93,5
"1300",2018-06-25,94,0
"1301",2018-06-25,95,0
"1302",2018-06-25,96,0
"1303",2018-06-25,97,0
"1304",2018-06-25,98,0
"1305",2018-06-25,99,0
"1306",2018-06-25,100,0
"1307",2018-06-25,101,0
"1308",2018-06-25,102,1
"1309",2018-06-25,103,0
"1310",2018-06-25,104,0
"1311",2018-06-25,105,0
"1312",2018-06-25,106,0
"1313",2018-06-25,107,0
"1314",2018-06-25,108,0
"1315",2018-06-25,109,0
"1316",2018-06-25,110,0
"1317",2018-06-25,111,0
"1318",2018-06-25,112,0
"1319",2018-06-25,113,0
"1320",2018-06-25,114,4
"1321",2018-06-25,115,0
"1322",2018-06-25,116,0
"1323",2018-06-25,117,0
"1324",2018-06-25,118,0
"1325",2018-06-25,119,0
"1326",2018-06-25,120,0
"1327",2018-06-25,121,0
"1328",2018-06-25,122,0
"1329",2018-06-25,123,0
"1330",2018-06-25,124,0
"1331",2018-06-25,125,0
"1332",2018-06-25,126,0
"1333",2018-06-25,127,0
"1334",2018-06-25,128,0
"1335",2018-06-25,129,0
"1336",2018-06-25,130,0
"1337",2018-06-25,131,0
"1338",2018-06-25,132,0
"1339",2018-06-25,133,0
"1340",2018-06-25,134,0
"1341",2018-07-02,1,0
"1342",2018-07-02,2,0
"1343",2018-07-02,3,0
"1344",2018-07-02,4,2
"1345",2018-07-02,5,0
"1346",2018-07-02,6,0
"1347",2018-07-02,7,0
"1348",2018-07-02,8,0
"1349",2018-07-02,9,0
"1350",2018-07-02,10,0
"1351",2018-07-02,11,0
"1352",2018-07-02,12,0
"1353",2018-07-02,13,0
"1354",2018-07-02,14,0
"1355",2018-07-02,15,0
"1356",2018-07-02,16,0
"1357",2018-07-02,17,0
"1358",2018-07-02,18,0
"1359",2018-07-02,19,0
"1360",2018-07-02,20,0
"1361",2018-07-02,21,0
"1362",2018-07-02,22,0
"1363",2018-07-02,23,0
"1364",2018-07-02,24,0
"1365",2018-07-02,25,0
"1366",2018-07-02,26,0
"1367",2018-07-02,27,0
"1368",2018-07-02,28,0
"1369",2018-07-02,29,0
"1370",2018-07-02,30,0
"1371",2018-07-02,31,0
"1372",2018-07-02,32,0
"1373",2018-07-02,33,0
"1374",2018-07-02,34,1
"1375",2018-07-02,35,0
"1376",2018-07-02,36,0
"1377",2018-07-02,37,0
"1378",2018-07-02,38,0
"1379",2018-07-02,39,0
"1380",2018-07-02,40,0
"1381",2018-07-02,41,0
"1382",2018-07-02,42,0
"1383",2018-07-02,43,0
"1384",2018-07-02,44,0
"1385",2018-07-02,45,0
"1386",2018-07-02,46,0
"1387",2018-07-02,47,0
"1388",2018-07-02,48,0
"1389",2018-07-02,49,0
"1390",2018-07-02,50,0
"1391",2018-07-02,51,0
"1392",2018-07-02,52,0
"1393",2018-07-02,53,0
"1394",2018-07-02,54,0
"1395",2018-07-02,55,0
"1396",2018-07-02,56,0
"1397",2018-07-02,57,0
"1398",2018-07-02,58,0
"1399",2018-07-02,59,0
"1400",2018-07-02,60,0
"1401",2018-07-02,61,0
"1402",2018-07-02,62,0
"1403",2018-07-02,63,0
"1404",2018-07-02,64,0
"1405",2018-07-02,65,0
"1406",2018-07-02,66,0
"1407",2018-07-02,67,0
"1408",2018-07-02,68,0
"1409",2018-07-02,69,0
"1410",2018-07-02,70,0
"1411",2018-07-02,71,0
"1412",2018-07-02,72,0
"1413",2018-07-02,73,0
"1414",2018-07-02,74,0
"1415",2018-07-02,75,0
"1416",2018-07-02,76,0
"1417",2018-07-02,77,0
"1418",2018-07-02,78,0
"1419",2018-07-02,79,0
"1420",2018-07-02,80,0
"1421",2018-07-02,81,0
"1422",2018-07-02,82,0
"1423",2018-07-02,83,1
"1424",2018-07-02,84,0
"1425",2018-07-02,85,0
"1426",2018-07-02,86,0
"1427",2018-07-02,87,0
"1428",2018-07-02,88,0
"1429",2018-07-02,89,1
"1430",2018-07-02,90,1
"1431",2018-07-02,91,1
"1432",2018-07-02,92,2
"1433",2018-07-02,93,0
"1434",2018-07-02,94,0
"1435",2018-07-02,95,0
"1436",2018-07-02,96,0
"1437",2018-07-02,97,0
"1438",2018-07-02,98,0
"1439",2018-07-02,99,0
"1440",2018-07-02,100,0
"1441",2018-07-02,101,0
"1442",2018-07-02,102,0
"1443",2018-07-02,103,0
"1444",2018-07-02,104,0
"1445",2018-07-02,105,0
"1446",2018-07-02,106,0
"1447",2018-07-02,107,0
"1448",2018-07-02,108,0
"1449",2018-07-02,109,0
"1450",2018-07-02,110,0
"1451",2018-07-02,111,0
"1452",2018-07-02,112,0
"1453",2018-07-02,113,1
"1454",2018-07-02,114,0
"1455",2018-07-02,115,0
"1456",2018-07-02,116,0
"1457",2018-07-02,117,0
"1458",2018-07-02,118,0
"1459",2018-07-02,119,0
"1460",2018-07-02,120,0
"1461",2018-07-02,121,0
"1462",2018-07-02,122,0
"1463",2018-07-02,123,0
"1464",2018-07-02,124,0
"1465",2018-07-02,125,0
"1466",2018-07-02,126,0
"1467",2018-07-02,127,0
"1468",2018-07-02,128,0
"1469",2018-07-02,129,1
"1470",2018-07-02,130,0
"1471",2018-07-02,131,0
"1472",2018-07-02,132,0
"1473",2018-07-02,133,0
"1474",2018-07-02,134,0
"1475",2018-07-09,1,2
"1476",2018-07-09,2,1
"1477",2018-07-09,3,4
"1478",2018-07-09,4,3
"1479",2018-07-09,5,5
"1480",2018-07-09,6,0
"1481",2018-07-09,7,0
"1482",2018-07-09,8,0
"1483",2018-07-09,9,0
"1484",2018-07-09,10,0
"1485",2018-07-09,11,0
"1486",2018-07-09,12,3
"1487",2018-07-09,13,0
"1488",2018-07-09,14,0
"1489",2018-07-09,15,0
"1490",2018-07-09,16,0
"1491",2018-07-09,17,0
"1492",2018-07-09,18,0
"1493",2018-07-09,19,0
"1494",2018-07-09,20,0
"1495",2018-07-09,21,0
"1496",2018-07-09,22,0
"1497",2018-07-09,23,0
"1498",2018-07-09,24,1
"1499",2018-07-09,25,0
"1500",2018-07-09,26,0
"1501",2018-07-09,27,0
"1502",2018-07-09,28,0
"1503",2018-07-09,29,0
"1504",2018-07-09,30,0
"1505",2018-07-09,31,0
"1506",2018-07-09,32,0
"1507",2018-07-09,33,0
"1508",2018-07-09,34,0
"1509",2018-07-09,35,0
"1510",2018-07-09,36,1
"1511",2018-07-09,37,1
"1512",2018-07-09,38,0
"1513",2018-07-09,39,0
"1514",2018-07-09,40,1
"1515",2018-07-09,41,0
"1516",2018-07-09,42,0
"1517",2018-07-09,43,0
"1518",2018-07-09,44,0
"1519",2018-07-09,45,0
"1520",2018-07-09,46,0
"1521",2018-07-09,47,0
"1522",2018-07-09,48,0
"1523",2018-07-09,49,0
"1524",2018-07-09,50,0
"1525",2018-07-09,51,0
"1526",2018-07-09,52,0
"1527",2018-07-09,53,1
"1528",2018-07-09,54,0
"1529",2018-07-09,55,0
"1530",2018-07-09,56,0
"1531",2018-07-09,57,1
"1532",2018-07-09,58,0
"1533",2018-07-09,59,0
"1534",2018-07-09,60,0
"1535",2018-07-09,61,0
"1536",2018-07-09,62,0
"1537",2018-07-09,63,0
"1538",2018-07-09,64,0
"1539",2018-07-09,65,0
"1540",2018-07-09,66,0
"1541",2018-07-09,67,0
"1542",2018-07-09,68,0
"1543",2018-07-09,69,0
"1544",2018-07-09,70,0
"1545",2018-07-09,71,0
"1546",2018-07-09,72,0
"1547",2018-07-09,73,0
"1548",2018-07-09,74,0
"1549",2018-07-09,75,0
"1550",2018-07-09,76,1
"1551",2018-07-09,77,1
"1552",2018-07-09,78,0
"1553",2018-07-09,79,0
"1554",2018-07-09,80,0
"1555",2018-07-09,81,0
"1556",2018-07-09,82,0
"1557",2018-07-09,83,2
"1558",2018-07-09,84,0
"1559",2018-07-09,85,1
"1560",2018-07-09,86,1
"1561",2018-07-09,87,0
"1562",2018-07-09,88,2
"1563",2018-07-09,89,4
"1564",2018-07-09,90,0
"1565",2018-07-09,91,3
"1566",2018-07-09,92,3
"1567",2018-07-09,93,2
"1568",2018-07-09,94,1
"1569",2018-07-09,95,1
"1570",2018-07-09,96,2
"1571",2018-07-09,97,2
"1572",2018-07-09,98,0
"1573",2018-07-09,99,0
"1574",2018-07-09,100,0
"1575",2018-07-09,101,2
"1576",2018-07-09,102,0
"1577",2018-07-09,103,0
"1578",2018-07-09,104,1
"1579",2018-07-09,105,0
"1580",2018-07-09,106,0
"1581",2018-07-09,107,0
"1582",2018-07-09,108,0
"1583",2018-07-09,109,0
"1584",2018-07-09,110,0
"1585",2018-07-09,111,0
"1586",2018-07-09,112,0
"1587",2018-07-09,113,10
"1588",2018-07-09,114,23
"1589",2018-07-09,115,5
"1590",2018-07-09,116,25
"1591",2018-07-09,117,0
"1592",2018-07-09,118,0
"1593",2018-07-09,119,0
"1594",2018-07-09,120,0
"1595",2018-07-09,121,0
"1596",2018-07-09,122,0
"1597",2018-07-09,123,0
"1598",2018-07-09,124,0
"1599",2018-07-09,125,0
"1600",2018-07-09,126,0
"1601",2018-07-09,127,0
"1602",2018-07-09,128,0
"1603",2018-07-09,129,0
"1604",2018-07-09,130,0
"1605",2018-07-09,131,0
"1606",2018-07-09,132,0
"1607",2018-07-09,133,0
"1608",2018-07-09,134,0
"1609",2018-07-16,1,4
"1610",2018-07-16,2,3
"1611",2018-07-16,3,4
"1612",2018-07-16,4,0
"1613",2018-07-16,5,4
"1614",2018-07-16,6,2
"1615",2018-07-16,7,1
"1616",2018-07-16,8,0
"1617",2018-07-16,9,0
"1618",2018-07-16,10,0
"1619",2018-07-16,11,0
"1620",2018-07-16,12,0
"1621",2018-07-16,13,1
"1622",2018-07-16,14,0
"1623",2018-07-16,15,0
"1624",2018-07-16,16,0
"1625",2018-07-16,17,4
"1626",2018-07-16,18,2
"1627",2018-07-16,19,2
"1628",2018-07-16,20,0
"1629",2018-07-16,21,0
"1630",2018-07-16,22,0
"1631",2018-07-16,23,1
"1632",2018-07-16,24,5
"1633",2018-07-16,25,0
"1634",2018-07-16,26,1
"1635",2018-07-16,27,0
"1636",2018-07-16,28,0
"1637",2018-07-16,29,2
"1638",2018-07-16,30,0
"1639",2018-07-16,31,0
"1640",2018-07-16,32,1
"1641",2018-07-16,33,1
"1642",2018-07-16,34,1
"1643",2018-07-16,35,0
"1644",2018-07-16,36,0
"1645",2018-07-16,37,0
"1646",2018-07-16,38,0
"1647",2018-07-16,39,0
"1648",2018-07-16,40,0
"1649",2018-07-16,41,0
"1650",2018-07-16,42,0
"1651",2018-07-16,43,0
"1652",2018-07-16,44,1
"1653",2018-07-16,45,1
"1654",2018-07-16,46,0
"1655",2018-07-16,47,0
"1656",2018-07-16,48,1
"1657",2018-07-16,49,1
"1658",2018-07-16,50,1
"1659",2018-07-16,51,0
"1660",2018-07-16,52,0
"1661",2018-07-16,53,1
"1662",2018-07-16,54,0
"1663",2018-07-16,55,0
"1664",2018-07-16,56,1
"1665",2018-07-16,57,1
"1666",2018-07-16,58,0
"1667",2018-07-16,59,0
"1668",2018-07-16,60,0
"1669",2018-07-16,61,0
"1670",2018-07-16,62,0
"1671",2018-07-16,63,0
"1672",2018-07-16,64,0
"1673",2018-07-16,65,1
"1674",2018-07-16,66,0
"1675",2018-07-16,67,0
"1676",2018-07-16,68,0
"1677",2018-07-16,69,0
"1678",2018-07-16,70,0
"1679",2018-07-16,71,0
"1680",2018-07-16,72,0
"1681",2018-07-16,73,0
"1682",2018-07-16,74,1
"1683",2018-07-16,75,0
"1684",2018-07-16,76,0
"1685",2018-07-16,77,0
"1686",2018-07-16,78,0
"1687",2018-07-16,79,0
"1688",2018-07-16,80,0
"1689",2018-07-16,81,0
"1690",2018-07-16,82,2
"1691",2018-07-16,83,2
"1692",2018-07-16,84,0
"1693",2018-07-16,85,1
"1694",2018-07-16,86,1
"1695",2018-07-16,87,0
"1696",2018-07-16,88,0
"1697",2018-07-16,89,3
"1698",2018-07-16,90,0
"1699",2018-07-16,91,4
"1700",2018-07-16,92,8
"1701",2018-07-16,93,5
"1702",2018-07-16,94,3
"1703",2018-07-16,95,1
"1704",2018-07-16,96,1
"1705",2018-07-16,97,1
"1706",2018-07-16,98,0
"1707",2018-07-16,99,0
"1708",2018-07-16,100,0
"1709",2018-07-16,101,0
"1710",2018-07-16,102,0
"1711",2018-07-16,103,0
"1712",2018-07-16,104,0
"1713",2018-07-16,105,0
"1714",2018-07-16,106,1
"1715",2018-07-16,107,0
"1716",2018-07-16,108,0
"1717",2018-07-16,109,1
"1718",2018-07-16,110,0
"1719",2018-07-16,111,0
"1720",2018-07-16,112,0
"1721",2018-07-16,113,0
"1722",2018-07-16,114,5
"1723",2018-07-16,115,10
"1724",2018-07-16,116,11
"1725",2018-07-16,117,0
"1726",2018-07-16,118,0
"1727",2018-07-16,119,0
"1728",2018-07-16,120,0
"1729",2018-07-16,121,0
"1730",2018-07-16,122,1
"1731",2018-07-16,123,0
"1732",2018-07-16,124,0
"1733",2018-07-16,125,0
"1734",2018-07-16,126,0
"1735",2018-07-16,127,0
"1736",2018-07-16,128,0
"1737",2018-07-16,129,0
"1738",2018-07-16,130,0
"1739",2018-07-16,131,0
"1740",2018-07-16,132,0
"1741",2018-07-16,133,0
"1742",2018-07-16,134,0
"1743",2018-07-23,1,1
"1744",2018-07-23,2,1
"1745",2018-07-23,3,0
"1746",2018-07-23,4,1
"1747",2018-07-23,5,4
"1748",2018-07-23,6,1
"1749",2018-07-23,7,0
"1750",2018-07-23,8,0
"1751",2018-07-23,9,0
"1752",2018-07-23,10,0
"1753",2018-07-23,11,0
"1754",2018-07-23,12,4
"1755",2018-07-23,13,0
"1756",2018-07-23,14,0
"1757",2018-07-23,15,0
"1758",2018-07-23,16,0
"1759",2018-07-23,17,1
"1760",2018-07-23,18,1
"1761",2018-07-23,19,0
"1762",2018-07-23,20,0
"1763",2018-07-23,21,1
"1764",2018-07-23,22,0
"1765",2018-07-23,23,0
"1766",2018-07-23,24,2
"1767",2018-07-23,25,0
"1768",2018-07-23,26,0
"1769",2018-07-23,27,0
"1770",2018-07-23,28,0
"1771",2018-07-23,29,0
"1772",2018-07-23,30,0
"1773",2018-07-23,31,0
"1774",2018-07-23,32,0
"1775",2018-07-23,33,0
"1776",2018-07-23,34,1
"1777",2018-07-23,35,0
"1778",2018-07-23,36,0
"1779",2018-07-23,37,0
"1780",2018-07-23,38,0
"1781",2018-07-23,39,0
"1782",2018-07-23,40,0
"1783",2018-07-23,41,1
"1784",2018-07-23,42,1
"1785",2018-07-23,43,0
"1786",2018-07-23,44,1
"1787",2018-07-23,45,0
"1788",2018-07-23,46,0
"1789",2018-07-23,47,0
"1790",2018-07-23,48,0
"1791",2018-07-23,49,1
"1792",2018-07-23,50,0
"1793",2018-07-23,51,0
"1794",2018-07-23,52,0
"1795",2018-07-23,53,0
"1796",2018-07-23,54,0
"1797",2018-07-23,55,1
"1798",2018-07-23,56,0
"1799",2018-07-23,57,0
"1800",2018-07-23,58,0
"1801",2018-07-23,59,0
"1802",2018-07-23,60,0
"1803",2018-07-23,61,1
"1804",2018-07-23,62,0
"1805",2018-07-23,63,0
"1806",2018-07-23,64,0
"1807",2018-07-23,65,0
"1808",2018-07-23,66,1
"1809",2018-07-23,67,0
"1810",2018-07-23,68,0
"1811",2018-07-23,69,0
"1812",2018-07-23,70,0
"1813",2018-07-23,71,1
"1814",2018-07-23,72,0
"1815",2018-07-23,73,0
"1816",2018-07-23,74,0
"1817",2018-07-23,75,0
"1818",2018-07-23,76,1
"1819",2018-07-23,77,0
"1820",2018-07-23,78,0
"1821",2018-07-23,79,0
"1822",2018-07-23,80,0
"1823",2018-07-23,81,0
"1824",2018-07-23,82,0
"1825",2018-07-23,83,0
"1826",2018-07-23,84,2
"1827",2018-07-23,85,0
"1828",2018-07-23,86,0
"1829",2018-07-23,87,0
"1830",2018-07-23,88,1
"1831",2018-07-23,89,1
"1832",2018-07-23,90,1
"1833",2018-07-23,91,0
"1834",2018-07-23,92,2
"1835",2018-07-23,93,0
"1836",2018-07-23,94,6
"1837",2018-07-23,95,1
"1838",2018-07-23,96,1
"1839",2018-07-23,97,0
"1840",2018-07-23,98,0
"1841",2018-07-23,99,0
"1842",2018-07-23,100,0
"1843",2018-07-23,101,0
"1844",2018-07-23,102,0
"1845",2018-07-23,103,0
"1846",2018-07-23,104,0
"1847",2018-07-23,105,0
"1848",2018-07-23,106,0
"1849",2018-07-23,107,0
"1850",2018-07-23,108,0
"1851",2018-07-23,109,0
"1852",2018-07-23,110,0
"1853",2018-07-23,111,1
"1854",2018-07-23,112,0
"1855",2018-07-23,113,8
"1856",2018-07-23,114,1
"1857",2018-07-23,115,3
"1858",2018-07-23,116,1
"1859",2018-07-23,117,0
"1860",2018-07-23,118,0
"1861",2018-07-23,119,0
"1862",2018-07-23,120,0
"1863",2018-07-23,121,0
"1864",2018-07-23,122,0
"1865",2018-07-23,123,0
"1866",2018-07-23,124,0
"1867",2018-07-23,125,0
"1868",2018-07-23,126,0
"1869",2018-07-23,127,0
"1870",2018-07-23,128,0
"1871",2018-07-23,129,0
"1872",2018-07-23,130,0
"1873",2018-07-23,131,0
"1874",2018-07-23,132,0
"1875",2018-07-23,133,0
"1876",2018-07-23,134,1
"1877",2018-07-30,1,0
"1878",2018-07-30,2,0
"1879",2018-07-30,3,3
"1880",2018-07-30,4,2
"1881",2018-07-30,5,1
"1882",2018-07-30,6,0
"1883",2018-07-30,7,0
"1884",2018-07-30,8,0
"1885",2018-07-30,9,0
"1886",2018-07-30,10,0
"1887",2018-07-30,11,0
"1888",2018-07-30,12,2
"1889",2018-07-30,13,1
"1890",2018-07-30,14,0
"1891",2018-07-30,15,0
"1892",2018-07-30,16,0
"1893",2018-07-30,17,2
"1894",2018-07-30,18,0
"1895",2018-07-30,19,0
"1896",2018-07-30,20,0
"1897",2018-07-30,21,0
"1898",2018-07-30,22,0
"1899",2018-07-30,23,0
"1900",2018-07-30,24,1
"1901",2018-07-30,25,0
"1902",2018-07-30,26,0
"1903",2018-07-30,27,0
"1904",2018-07-30,28,0
"1905",2018-07-30,29,0
"1906",2018-07-30,30,0
"1907",2018-07-30,31,0
"1908",2018-07-30,32,0
"1909",2018-07-30,33,0
"1910",2018-07-30,34,1
"1911",2018-07-30,35,0
"1912",2018-07-30,36,0
"1913",2018-07-30,37,0
"1914",2018-07-30,38,0
"1915",2018-07-30,39,0
"1916",2018-07-30,40,0
"1917",2018-07-30,41,0
"1918",2018-07-30,42,2
"1919",2018-07-30,43,0
"1920",2018-07-30,44,0
"1921",2018-07-30,45,0
"1922",2018-07-30,46,0
"1923",2018-07-30,47,0
"1924",2018-07-30,48,0
"1925",2018-07-30,49,0
"1926",2018-07-30,50,1
"1927",2018-07-30,51,0
"1928",2018-07-30,52,0
